,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
13,2007-12-23,7.857656606885306,7.604539400723316,8.961124835918302,7.857656606885306,7.857656606885306,0.46413976145823094,0.46413976145823094,0.46413976145823094,0.04733222899830053,0.04733222899830053,0.04733222899830053,0.41680753245993035,0.41680753245993035,0.41680753245993035,0.0,0.0,0.0,8.321796368343536
14,2007-12-24,7.857922071057129,7.96547960245738,9.342655078543721,7.857922071057129,7.857922071057129,0.7832053905232961,0.7832053905232961,0.7832053905232961,0.35178794441429945,0.35178794441429945,0.35178794441429945,0.4314174461089967,0.4314174461089967,0.4314174461089967,0.0,0.0,0.0,8.641127461580425
15,2007-12-25,7.858187535228952,7.72032584762933,9.11678362999572,7.858187535228952,7.858187535228952,0.5704623002267868,0.5704623002267868,0.5704623002267868,0.1219840974719895,0.1219840974719895,0.1219840974719895,0.4484782027547972,0.4484782027547972,0.4484782027547972,0.0,0.0,0.0,8.428649835455738
16,2007-12-26,7.858452999400775,7.553420387067731,8.964206044409604,7.858452999400775,7.858452999400775,0.40265284945087276,0.40265284945087276,0.40265284945087276,-0.06510161159870381,-0.06510161159870381,-0.06510161159870381,0.46775446104957663,0.46775446104957663,0.46775446104957663,0.0,0.0,0.0,8.261105848851647
17,2007-12-27,7.858718463572598,7.609998541730841,8.920352322417688,7.858718463572598,7.858718463572598,0.41698912252481607,0.41698912252481607,0.41698912252481607,-0.07199856519888935,-0.07199856519888935,-0.07199856519888935,0.4889876877237054,0.4889876877237054,0.4889876877237054,0.0,0.0,0.0,8.275707586097413
18,2007-12-28,7.858983927744421,7.637989452659959,9.023173410330525,7.858983927744421,7.858983927744421,0.4414334830918493,0.4414334830918493,0.4414334830918493,-0.07047151536458161,-0.07047151536458161,-0.07047151536458161,0.511904998456431,0.511904998456431,0.511904998456431,0.0,0.0,0.0,8.300417410836271
19,2007-12-29,7.859249391916245,7.3944217911822925,8.75395594025005,7.859249391916245,7.859249391916245,0.22269527693290342,0.22269527693290342,0.22269527693290342,-0.3135325787224753,-0.3135325787224753,-0.3135325787224753,0.5362278556553788,0.5362278556553788,0.5362278556553788,0.0,0.0,0.0,8.081944668849149
20,2007-12-30,7.859514856088068,7.804438001290285,9.175423379159396,7.859514856088068,7.859514856088068,0.6090125506607668,0.6090125506607668,0.6090125506607668,0.047332228998577384,0.047332228998577384,0.047332228998577384,0.5616803216621895,0.5616803216621895,0.5616803216621895,0.0,0.0,0.0,8.468527406748835
21,2007-12-31,7.859780320259891,8.119512988618943,9.499972774204421,7.859780320259891,7.859780320259891,0.9397845308829033,0.9397845308829033,0.9397845308829033,0.35178794441442063,0.35178794441442063,0.35178794441442063,0.5879965864684827,0.5879965864684827,0.5879965864684827,0.0,0.0,0.0,8.799564851142794
22,2008-01-01,7.860045784431714,7.899996401697914,9.258831874271625,7.860045784431714,7.860045784431714,0.7369116162434582,0.7369116162434582,0.7369116162434582,0.12198409747196022,0.12198409747196022,0.12198409747196022,0.6149275187714981,0.6149275187714981,0.6149275187714981,0.0,0.0,0.0,8.596957400675173
23,2008-01-02,7.860311248603537,7.7836995084361185,9.11569802233425,7.860311248603537,7.860311248603537,0.577144415526554,0.577144415526554,0.577144415526554,-0.06510161159881835,-0.06510161159881835,-0.06510161159881835,0.6422460271253724,0.6422460271253724,0.6422460271253724,0.0,0.0,0.0,8.437455664130091
24,2008-01-03,7.86057671277536,7.728593893203164,9.099637116120794,7.86057671277536,7.86057671277536,0.5977524976185965,0.5977524976185965,0.5977524976185965,-0.07199856519885559,-0.07199856519885559,-0.07199856519885559,0.6697510628174521,0.6697510628174521,0.6697510628174521,0.0,0.0,0.0,8.458329210393956
25,2008-01-04,7.860842176947183,7.753039454280526,9.136139063192454,7.860842176947183,7.860842176947183,0.6267986310833179,0.6267986310833179,0.6267986310833179,-0.07047151536476767,-0.07047151536476767,-0.07047151536476767,0.6972701464480857,0.6972701464480857,0.6972701464480857,0.0,0.0,0.0,8.4876408080305
26,2008-01-05,7.8611076411190055,7.524117652443947,8.926507433276017,7.8611076411190055,7.8611076411190055,0.41112777565878633,0.41112777565878633,0.41112777565878633,-0.31353257872239965,-0.31353257872239965,-0.31353257872239965,0.7246603543811858,0.7246603543811858,0.7246603543811858,0.0,0.0,0.0,8.272235416777791
27,2008-01-06,7.861373105290829,7.940780865643144,9.363967633900005,7.861373105290829,7.861373105290829,0.799139986499864,0.799139986499864,0.799139986499864,0.0473322289991555,0.0473322289991555,0.0473322289991555,0.7518077575007084,0.7518077575007084,0.7518077575007084,0.0,0.0,0.0,8.660513091790692
28,2008-01-07,7.861638569462651,8.233284742852772,9.649494132336134,7.861638569462651,7.861638569462651,1.1304133056363563,1.1304133056363563,1.1304133056363563,0.3517879444140814,0.3517879444140814,0.3517879444140814,0.778625361222275,0.778625361222275,0.778625361222275,0.0,0.0,0.0,8.992051875099008
29,2008-01-08,7.861904033634475,8.097449495102143,9.485315904669237,7.861904033634475,7.861904033634475,0.9270337481021961,0.9270337481021961,0.9270337481021961,0.12198409747236157,0.12198409747236157,0.12198409747236157,0.8050496506298345,0.8050496506298345,0.8050496506298345,0.0,0.0,0.0,8.78893778173667
30,2008-01-09,7.862169497806297,7.943023046806665,9.32219536594805,7.862169497806297,7.862169497806297,0.7659342845335635,0.7659342845335635,0.7659342845335635,-0.06510161159879986,-0.06510161159879986,-0.06510161159879986,0.8310358961323635,0.8310358961323635,0.8310358961323635,0.0,0.0,0.0,8.62810378233986
31,2008-01-10,7.8624349619781215,7.955171575908074,9.389584658747955,7.8624349619781215,7.8624349619781215,0.7845538562764117,0.7845538562764117,0.7845538562764117,-0.07199856519882182,-0.07199856519882182,-0.07199856519882182,0.8565524214752336,0.8565524214752336,0.8565524214752336,0.0,0.0,0.0,8.646988818254533
32,2008-01-11,7.862700426149945,7.982642057181642,9.355056654271724,7.862700426149945,7.862700426149945,0.81110256037944,0.81110256037944,0.81110256037944,-0.0704715153649538,-0.0704715153649538,-0.0704715153649538,0.8815740757443937,0.8815740757443937,0.8815740757443937,0.0,0.0,0.0,8.673802986529385
33,2008-01-12,7.862965890321767,7.778433141926216,9.139560796684668,7.862965890321767,7.862965890321767,0.5925426041166231,0.5925426041166231,0.5925426041166231,-0.313532578722324,-0.313532578722324,-0.313532578722324,0.906075182838947,0.906075182838947,0.906075182838947,0.0,0.0,0.0,8.45550849443839
34,2008-01-13,7.863231354493591,8.116290513675596,9.551320984751582,7.863231354493591,7.863231354493591,0.9773544936537422,0.9773544936537422,0.9773544936537422,0.04733222899752991,0.04733222899752991,0.04733222899752991,0.9300222646562124,0.9300222646562124,0.9300222646562124,0.0,0.0,0.0,8.840585848147333
35,2008-01-14,7.863496818665413,8.477545998421013,9.869203882377322,7.863496818665413,7.863496818665413,1.3051547915385526,1.3051547915385526,1.3051547915385526,0.35178794441420264,0.35178794441420264,0.35178794441420264,0.9533668471243497,0.9533668471243497,0.9533668471243497,0.0,0.0,0.0,9.168651610203966
36,2008-01-15,7.863762282837237,8.289438558511879,9.64451078722044,7.863762282837237,7.863762282837237,1.0980227581950028,1.0980227581950028,1.0980227581950028,0.12198409747202173,0.12198409747202173,0.12198409747202173,0.9760386607229815,0.9760386607229815,0.9760386607229815,0.0,0.0,0.0,8.96178504103224
37,2008-01-16,7.864027747009059,8.114302310369354,9.507396386911264,7.864027747009059,7.864027747009059,0.9328379274710853,0.9328379274710853,0.9328379274710853,-0.06510161159878139,-0.06510161159878139,-0.06510161159878139,0.9979395390698664,0.9979395390698664,0.9979395390698664,0.0,0.0,0.0,8.796865674480145
38,2008-01-17,7.8642932111808825,8.153535335670417,9.45492283624132,7.8642932111808825,7.8642932111808825,0.9469397354705762,0.9469397354705762,0.9469397354705762,-0.07199856519878804,-0.07199856519878804,-0.07199856519878804,1.0189383006693642,1.0189383006693642,1.0189383006693642,0.0,0.0,0.0,8.811232946651458
39,2008-01-18,7.864558675352705,8.181774172910764,9.541797934803974,7.864558675352705,7.864558675352705,0.9683953551363119,0.9683953551363119,0.9683953551363119,-0.07047151536466822,-0.07047151536466822,-0.07047151536466822,1.0388668705009803,1.0388668705009803,1.0388668705009803,0.0,0.0,0.0,8.832954030489017
40,2008-01-19,7.864824139524528,7.878738164402626,9.238368618745419,7.864824139524528,7.864824139524528,0.7439852818403294,0.7439852818403294,0.7439852818403294,-0.3135325787225326,-0.3135325787225326,-0.3135325787225326,1.0575178605628621,1.0575178605628621,1.0575178605628621,0.0,0.0,0.0,8.608809421364858
41,2008-01-20,7.865089603696351,8.29849261462383,9.675076684300798,7.865089603696351,7.865089603696351,1.12197601187278,1.12197601187278,1.12197601187278,0.047332228998108045,0.047332228998108045,0.047332228998108045,1.0746437828746722,1.0746437828746722,1.0746437828746722,0.0,0.0,0.0,8.987065615569131
42,2008-01-21,7.865355067868174,8.603580086162237,10.034112149841263,7.865355067868174,7.865355067868174,1.441745960548811,1.441745960548811,1.441745960548811,0.35178794441432365,0.35178794441432365,0.35178794441432365,1.0899580161344875,1.0899580161344875,1.0899580161344875,0.0,0.0,0.0,9.307101028416985
43,2008-01-22,7.865620532039999,8.376893787055463,9.768116541778257,7.865620532039999,7.865620532039999,1.2251216872691035,1.2251216872691035,1.2251216872691035,0.1219840974716818,0.1219840974716818,0.1219840974716818,1.1031375897974216,1.1031375897974216,1.1031375897974216,0.0,0.0,0.0,9.090742219309103
44,2008-01-23,7.865885996211821,8.266231235159077,9.647919603907306,7.865885996211821,7.865885996211821,1.0487261769554486,1.0487261769554486,1.0487261769554486,-0.06510161159876292,-0.06510161159876292,-0.06510161159876292,1.1138277885542114,1.1138277885542114,1.1138277885542114,0.0,0.0,0.0,8.914612173167269
45,2008-01-24,7.866151460383644,8.258130850969597,9.653782145677122,7.866151460383644,7.866151460383644,1.0496499527141054,1.0496499527141054,1.0496499527141054,-0.07199856519881519,-0.07199856519881519,-0.07199856519881519,1.1216485179129208,1.1216485179129208,1.1216485179129208,0.0,0.0,0.0,8.91580141309775
46,2008-01-25,7.866416924555467,8.258250198541324,9.660847434460054,7.866416924555467,7.866416924555467,1.055730794412021,1.055730794412021,1.055730794412021,-0.07047151536478921,-0.07047151536478921,-0.07047151536478921,1.1262023097768101,1.1262023097768101,1.1262023097768101,0.0,0.0,0.0,8.922147718967487
47,2008-01-26,7.86668238872729,7.986966156110422,9.349627344874914,7.86668238872729,7.86668238872729,0.8135512087992331,0.8135512087992331,0.8135512087992331,-0.31353257872245693,-0.31353257872245693,-0.31353257872245693,1.1270837875216901,1.1270837875216901,1.1270837875216901,0.0,0.0,0.0,8.680233597526524
48,2008-01-27,7.866947852899113,8.341113687124635,9.715331334929944,7.866947852899113,7.866947852899113,1.1712225840122266,1.1712225840122266,1.1712225840122266,0.04733222899838488,0.04733222899838488,0.04733222899838488,1.1238903550138415,1.1238903550138415,1.1238903550138415,0.0,0.0,0.0,9.03817043691134
49,2008-01-28,7.867213317070936,8.591854465585655,10.039809341231692,7.867213317070936,7.867213317070936,1.4680217694843583,1.4680217694843583,1.4680217694843583,0.35178794441444483,0.35178794441444483,0.35178794441444483,1.1162338250699133,1.1162338250699133,1.1162338250699133,0.0,0.0,0.0,9.335235086555294
50,2008-01-29,7.867478781242759,8.443503554887902,9.8142684747896,7.867478781242759,7.867478781242759,1.2257367591536839,1.2257367591536839,1.2257367591536839,0.12198409747208319,0.12198409747208319,0.12198409747208319,1.1037526616816005,1.1037526616816005,1.1037526616816005,0.0,0.0,0.0,9.093215540396443
51,2008-01-30,7.867744245414582,8.166624364624338,9.628474935418263,7.867744245414582,7.867744245414582,1.021022866719641,1.021022866719641,1.021022866719641,-0.06510161159879042,-0.06510161159879042,-0.06510161159879042,1.0861244783184316,1.0861244783184316,1.0861244783184316,0.0,0.0,0.0,8.888767112134223
52,2008-02-01,7.868275173758228,8.097537478496482,9.524798194570122,7.868275173758228,7.868275173758228,0.96393547455898,0.96393547455898,0.96393547455898,-0.07047151536497527,-0.07047151536497527,-0.07047151536497527,1.0344069899239552,1.0344069899239552,1.0344069899239552,0.0,0.0,0.0,8.832210648317208
53,2008-02-02,7.86854063793005,7.860764462817523,9.235579981409147,7.86854063793005,7.86854063793005,0.6864445014023162,0.6864445014023162,0.6864445014023162,-0.3135325787223811,-0.3135325787223811,-0.3135325787223811,0.9999770801246973,0.9999770801246973,0.9999770801246973,0.0,0.0,0.0,8.554985139332366
54,2008-02-03,7.868806102101876,8.18238483520816,9.610258895848219,7.868806102101876,7.868806102101876,1.0070718128548286,1.0070718128548286,1.0070718128548286,0.047332228997710536,0.047332228997710536,0.047332228997710536,0.9597395838571182,0.9597395838571182,0.9597395838571182,0.0,0.0,0.0,8.875877914956703
55,2008-02-04,7.869071566273698,8.455296597568482,9.853395194942916,7.869071566273698,7.869071566273698,1.2655254303232977,1.2655254303232977,1.2655254303232977,0.3517879444144453,0.3517879444144453,0.3517879444144453,0.9137374859088522,0.9137374859088522,0.9137374859088522,0.0,0.0,0.0,9.134596996596995
56,2008-02-05,7.8693370304455215,8.173045651773881,9.541740518236185,7.8693370304455215,7.8693370304455215,0.98409606567129,0.98409606567129,0.98409606567129,0.12198409747205388,0.12198409747205388,0.12198409747205388,0.8621119681992361,0.8621119681992361,0.8621119681992361,0.0,0.0,0.0,8.853433096116811
57,2008-02-06,7.869602494617344,7.905879453035542,9.315355253301497,7.869602494617344,7.869602494617344,0.7400047002884022,0.7400047002884022,0.7400047002884022,-0.06510161159855188,-0.06510161159855188,-0.06510161159855188,0.8051063118869541,0.8051063118869541,0.8051063118869541,0.0,0.0,0.0,8.609607194905745
58,2008-02-07,7.869867958789167,7.822514435903276,9.205930192399817,7.869867958789167,7.869867958789167,0.6710688111449785,0.6710688111449785,0.6710688111449785,-0.0719985651986617,-0.0719985651986617,-0.0719985651986617,0.7430673763436403,0.7430673763436403,0.7430673763436403,0.0,0.0,0.0,8.540936769934145
59,2008-02-08,7.87013342296099,7.815841978608382,9.144648595745975,7.87013342296099,7.87013342296099,0.6059729902616804,0.6059729902616804,0.6059729902616804,-0.07047151536516134,-0.07047151536516134,-0.07047151536516134,0.6764445056268417,0.6764445056268417,0.6764445056268417,0.0,0.0,0.0,8.47610641322267
60,2008-02-09,7.870398887132813,7.48725522259242,8.847141862271076,7.870398887132813,7.870398887132813,0.29225320352507195,0.29225320352507195,0.29225320352507195,-0.3135325787224675,-0.3135325787224675,-0.3135325787224675,0.6057857822475394,0.6057857822475394,0.6057857822475394,0.0,0.0,0.0,8.162652090657884
61,2008-02-10,7.870664351304636,7.747459088902874,9.120275180022459,7.870664351304636,7.870664351304636,0.5790638502126332,0.5790638502126332,0.5790638502126332,0.047332228997987384,0.047332228997987384,0.047332228997987384,0.5317316212146458,0.5317316212146458,0.5317316212146458,0.0,0.0,0.0,8.449728201517269
62,2008-02-11,7.870929815476459,7.96632356331107,9.30959932451029,7.870929815476459,7.870929815476459,0.8067937168826373,0.8067937168826373,0.8067937168826373,0.35178794441422684,0.35178794441422684,0.35178794441422684,0.45500577246841056,0.45500577246841056,0.45500577246841056,0.0,0.0,0.0,8.677723532359096
63,2008-02-12,7.871195279648282,7.659527137833112,9.064875900910668,7.871195279648282,7.871195279648282,0.4983879722147175,0.4983879722147175,0.4983879722147175,0.12198409747140346,0.12198409747140346,0.12198409747140346,0.3764038747433141,0.3764038747433141,0.3764038747433141,0.0,0.0,0.0,8.369583251862998
64,2008-02-13,7.871460743820105,7.389512758520848,8.78968978993694,7.871460743820105,7.871460743820105,0.2316781648394078,0.2316781648394078,0.2316781648394078,-0.06510161159875345,-0.06510161159875345,-0.06510161159875345,0.2967797764381612,0.2967797764381612,0.2967797764381612,0.0,0.0,0.0,8.103138908659513
65,2008-02-14,7.8717262079919275,7.26318242950982,8.625764663452575,7.8717262079919275,7.8717262079919275,0.1450313418909505,0.1450313418909505,0.1450313418909505,-0.0719985651987748,-0.0719985651987748,-0.0719985651987748,0.2170299070897253,0.2170299070897253,0.2170299070897253,0.0,0.0,0.0,8.016757549882877
66,2008-02-15,7.871991672163751,7.2218880044583456,8.666426236680442,7.871991672163751,7.871991672163751,0.06760452913745532,0.06760452913745532,0.06760452913745532,-0.07047151536487584,-0.07047151536487584,-0.07047151536487584,0.13807604450233119,0.13807604450233119,0.13807604450233119,0.0,0.0,0.0,7.939596201301206
67,2008-02-16,7.872257136335575,6.895565544216777,8.318734027579607,7.872257136335575,7.872257136335575,-0.2526857031133591,-0.2526857031133591,-0.2526857031133591,-0.3135325787225951,-0.3135325787225951,-0.3135325787225951,0.06084687560923602,0.06084687560923602,0.06084687560923602,0.0,0.0,0.0,7.619571433222216
68,2008-02-17,7.872522600507398,7.231953795781751,8.5959204747239,7.872522600507398,7.872522600507398,0.033591021086550474,0.033591021086550474,0.033591021086550474,0.04733222899826423,0.04733222899826423,0.04733222899826423,-0.013741207911713758,-0.013741207911713758,-0.013741207911713758,0.0,0.0,0.0,7.906113621593948
69,2008-02-18,7.872788064679221,7.46964393448149,8.872168729376476,7.872788064679221,7.872788064679221,0.26698433763519086,0.26698433763519086,0.26698433763519086,0.35178794441400846,0.35178794441400846,0.35178794441400846,-0.0848036067788176,-0.0848036067788176,-0.0848036067788176,0.0,0.0,0.0,8.139772402314412
70,2008-02-19,7.8730535288510435,7.116432995968241,8.540560327292324,7.8730535288510435,7.8730535288510435,-0.029522715098547182,-0.029522715098547182,-0.029522715098547182,0.12198409747137416,0.12198409747137416,0.12198409747137416,-0.15150681256992132,-0.15150681256992132,-0.15150681256992132,0.0,0.0,0.0,7.843530813752496
71,2008-02-20,7.873318993022867,6.900637116760319,8.26360626077122,7.873318993022867,7.873318993022867,-0.27818862200498573,-0.27818862200498573,-0.27818862200498573,-0.06510161159864791,-0.06510161159864791,-0.06510161159864791,-0.2130870104063378,-0.2130870104063378,-0.2130870104063378,0.0,0.0,0.0,7.5951303710178815
72,2008-02-21,7.873584457194689,6.888634398212482,8.223238113417645,7.873584457194689,7.873584457194689,-0.3408660618948297,-0.3408660618948297,-0.3408660618948297,-0.07199856519874101,-0.07199856519874101,-0.07199856519874101,-0.26886749669608856,-0.26886749669608856,-0.26886749669608856,0.0,0.0,0.0,7.5327183952998595
73,2008-02-22,7.873849921366513,6.749384207990742,8.159273811025981,7.873849921366513,7.873849921366513,-0.38874595967157427,-0.38874595967157427,-0.38874595967157427,-0.07047151536499677,-0.07047151536499677,-0.07047151536499677,-0.3182744443065774,-0.3182744443065774,-0.3182744443065774,0.0,0.0,0.0,7.485103961694938
74,2008-02-23,7.874115385538335,6.531215794728581,7.893403634018777,7.874115385538335,7.874115385538335,-0.6743831609640536,-0.6743831609640536,-0.6743831609640536,-0.3135325787223161,-0.3135325787223161,-0.3135325787223161,-0.36085058224173755,-0.36085058224173755,-0.36085058224173755,0.0,0.0,0.0,7.199732224574282
75,2008-02-24,7.874380849710159,6.874036174986745,8.25949709969222,7.874380849710159,7.874380849710159,-0.3489341749819928,-0.3489341749819928,-0.3489341749819928,0.04733222899884235,0.04733222899884235,0.04733222899884235,-0.3962664039808351,-0.3962664039808351,-0.3962664039808351,0.0,0.0,0.0,7.525446674728165
76,2008-02-25,7.874646313881981,7.095984198149029,8.505058052716848,7.874646313881981,7.874646313881981,-0.07254063253156122,-0.07254063253156122,-0.07254063253156122,0.3517879444143484,0.3517879444143484,0.3517879444143484,-0.42432857694590964,-0.42432857694590964,-0.42432857694590964,0.0,0.0,0.0,7.80210568135042
77,2008-02-26,7.8749117780538045,6.854289070637072,8.278799683252318,7.8749117780538045,7.8749117780538045,-0.32300119615056583,-0.32300119615056583,-0.32300119615056583,0.12198409747251666,0.12198409747251666,0.12198409747251666,-0.4449852936230826,-0.4449852936230826,-0.4449852936230826,0.0,0.0,0.0,7.551910581903239
78,2008-02-27,7.875177242225627,6.603422516020282,8.032449087743725,7.875177242225627,7.875177242225627,-0.5234299924936311,-0.5234299924936311,-0.5234299924936311,-0.06510161159862943,-0.06510161159862943,-0.06510161159862943,-0.45832838089500166,-0.45832838089500166,-0.45832838089500166,0.0,0.0,0.0,7.351747249731996
79,2008-02-29,7.875708170569275,6.6138484361803584,8.048845462898706,7.875708170569275,7.875708170569275,-0.534619899819008,-0.534619899819008,-0.534619899819008,-0.07047151536524804,-0.07047151536524804,-0.07047151536524804,-0.46414838445376005,-0.46414838445376005,-0.46414838445376005,0.0,0.0,0.0,7.341088270750267
80,2008-03-02,7.8762390989129205,6.777673167279877,8.176199974506588,7.8762390989129205,7.8762390989129205,-0.3979334597275731,-0.3979334597275731,-0.3979334597275731,0.04733222899786671,0.04733222899786671,0.04733222899786671,-0.44526568872543976,-0.44526568872543976,-0.44526568872543976,0.0,0.0,0.0,7.478305639185347
81,2008-03-05,7.877035491428389,6.738537950761385,8.122073494914515,7.877035491428389,7.877035491428389,-0.44784243172046184,-0.44784243172046184,-0.44784243172046184,-0.06510161159861097,-0.06510161159861097,-0.06510161159861097,-0.38274082012185084,-0.38274082012185084,-0.38274082012185084,0.0,0.0,0.0,7.429193059707927
82,2008-03-06,7.877300955600212,6.73417306141111,8.121659175656932,7.877300955600212,7.877300955600212,-0.4282171962853118,-0.4282171962853118,-0.4282171962853118,-0.07199856519858751,-0.07199856519858751,-0.07199856519858751,-0.35621863108672414,-0.35621863108672414,-0.35621863108672414,0.0,0.0,0.0,7.449083759314901
83,2008-03-07,7.877566419772035,6.776996889291096,8.195768596075204,7.877566419772035,7.877566419772035,-0.39890374743415347,-0.39890374743415347,-0.39890374743415347,-0.07047151536489737,-0.07047151536489737,-0.07047151536489737,-0.3284322320692561,-0.3284322320692561,-0.3284322320692561,0.0,0.0,0.0,7.478662672337881
84,2008-03-08,7.877831883943858,6.601243859743227,7.963718744440731,7.877831883943858,7.877831883943858,-0.6138815066622798,-0.6138815066622798,-0.6138815066622798,-0.31353257872244905,-0.31353257872244905,-0.31353257872244905,-0.30034892793983065,-0.30034892793983065,-0.30034892793983065,0.0,0.0,0.0,7.263950377281578
85,2008-03-09,7.878097348115681,6.992474383647026,8.303499838666655,7.878097348115681,7.878097348115681,-0.22558686323880625,-0.22558686323880625,-0.22558686323880625,0.047332228998444845,0.047332228998444845,0.047332228998444845,-0.272919092237251,-0.272919092237251,-0.272919092237251,0.0,0.0,0.0,7.652510484876874
86,2008-03-10,7.878362812287504,7.292424208971609,8.660404174877074,7.878362812287504,7.878362812287504,0.10473385637229295,0.10473385637229295,0.10473385637229295,0.3517879444142511,0.3517879444142511,0.3517879444142511,-0.24705408804195814,-0.24705408804195814,-0.24705408804195814,0.0,0.0,0.0,7.983096668659797
87,2008-03-11,7.878628276459328,7.065803691819076,8.504972896667656,7.878628276459328,7.878628276459328,-0.10162105140792319,-0.10162105140792319,-0.10162105140792319,0.12198409747183699,0.12198409747183699,0.12198409747183699,-0.22360514887976018,-0.22360514887976018,-0.22360514887976018,0.0,0.0,0.0,7.777007225051405
88,2008-03-12,7.878893740631151,6.936841049553391,8.338990863863717,7.878893740631151,7.878893740631151,-0.2684453619196688,-0.2684453619196688,-0.2684453619196688,-0.06510161159872549,-0.06510161159872549,-0.06510161159872549,-0.20334375032094332,-0.20334375032094332,-0.20334375032094332,0.0,0.0,0.0,7.610448378711482
